nom, code_postal, latitude, longitude, variable_linguistique
Andouillé-Neuville,35250,48.2975724468,-1.5958926629,-1
Antrain,35560,48.4623399244,-1.47875897631,-1
Arbrissel,35130,47.9272051902,-1.29532585223,0
Argentré-du-Plessis,35370,48.0483656903,-1.13833015473,0
Aubigné,35250,48.2991937889,-1.63035557088,-1
Availles-sur-Seiche,35130,47.9580414935,-1.1853971789,0
Baguer-Morvan,35120,48.5049240687,-1.77192284883,1
Baguer-Pican,35120,48.5500094703,-1.69120416285,1
Baillé,35460,48.3662045061,-1.37619867939,-1
Bain-de-Bretagne,35470,47.8302948158,-1.67649507218,0
Bains-sur-Oust,35600,47.7118573151,-2.0751766873,0
Bais,35680,48.0108227925,-1.30560487998,0
Balazé,35500,48.1777363541,-1.18302870433,-1
Baulon,35580,47.9948578338,-1.92813623016,0
Baussaine,35190,48.3125973519,-1.89690518191,0
Bazouge-du-Désert,35420,48.4439442954,-1.10950795869,0
Bazouges-la-Pérouse,35560,48.4405619878,-1.56381100666,0
Beaucé,35133,48.3472640722,-1.15617278837,-1
Bécherel,35190,48.2965087434,-1.9428236566,0
Bédée,35137,48.1867854557,-1.94992897957,0
Betton,35830,48.1812360423,-1.64589552684,0
Billé,35133,48.2936717926,-1.25154460555,-1
Bléruais,35750,48.116030785,-2.11549706882,0
Boisgervilly,35360,48.1663042024,-2.08373655963,-1
Boistrudan,35150,47.9757827279,-1.39686798859,1
Bonnemain,35270,48.4711533763,-1.7614236564,1
Bosse-de-Bretagne,35320,47.8682982413,-1.58824965901,0
Bouëxière,35340,48.1743733249,-1.43646357128,0
Bourgbarré,35230,47.988587599,-1.62222742311,-1
Bourg-des-Comptes,35890,47.921351774,-1.72230702011,0
Boussac,35120,48.5167692001,-1.64943236951,1
Bovel,35330,47.9563331223,-1.95993951204,0
Bréal-sous-Montfort,35310,48.044637167,-1.86571618785,0
Bréal-sous-Vitré,35370,48.0921515475,-1.06109442521,-1
Brécé,35530,48.1107701278,-1.48991638652,-1
Breteil,35160,48.1381002626,-1.91036057871,0
Brie,35150,47.9511752369,-1.55057030783,-1
Brielles,35370,48.0111591648,-1.09792357132,1
Broualan,35120,48.4755754459,-1.66143618132,1
Bruc-sur-Aff,35550,47.8141653768,-2.00570754872,0
Brulais,35330,47.8907025068,-2.05725373415,0
Bruz,35170,48.0261755313,-1.74817480915,0
Bruz,35170,48.0261755313,-1.74817480915,0
Campel,35330,47.9399419517,-2.00815901738,0
Cancale,35260,48.6835209896,-1.8650827351,0
Cardroc,35190,48.2846714834,-1.89382613494,0
Cesson-Sévigné,35510,48.1202268032,-1.59714447272,-1
Champeaux,35500,48.1387131553,-1.30145243997,0
Chancé,35680,48.0332363506,-1.37039069697,-1
Chanteloup,35150,47.9537247439,-1.62469972831,0
Chantepie,35135,48.0817134724,-1.6038253094,-1
Chapelle-aux-Filtzméens,35190,48.3817396388,-1.8184050063,0
Chapelle-Bouëxic,35330,47.9365752557,-1.92323342783,-1
Chapelle-Chaussée,35630,48.2664350425,-1.86414756163,0
Chapelle-des-Fougeretz,35520,48.1768937301,-1.74067185823,0
Chapelle du Lou du Lac,35360,48.2222623755,-1.99322262284,1
Chapelle du Lou du Lac,35360,48.2222623755,-1.99322262284,1
Chapelle-Erbrée,35500,48.1402551265,-1.08972100382,0
Chapelle-Janson,35133,48.3352768083,-1.08530349718,0
Chapelle-Saint-Aubert,35140,48.3100106351,-1.3143625945,0
Chapelle-de-Brain,35660,47.6972959919,-1.93416464602,-1
Chapelle-de-Brain,35660,47.6972959919,-1.93416464602,-1
Chapelle-Thouarault,35590,48.1252826202,-1.8581233152,0
Chartres-de-Bretagne,35131,48.0451561683,-1.70650297343,0
Chasné-sur-Illet,35250,48.2351678517,-1.57162603055,0
Châteaubourg,35220,48.120001247,-1.40402096437,-1
Châteaubourg,35220,48.120001247,-1.40402096437,-1
Châteaubourg,35220,48.120001247,-1.40402096437,-1
Châteaugiron,35410,48.0441575779,-1.50016256863,0
Châteauneuf-d'Ille-et-Vilaine,35430,48.5578928672,-1.92925036505,0
Châtellier,35133,48.4263874529,-1.24618917742,0
Châtillon-en-Vendelais,35210,48.2287242632,-1.16547272515,0
Chauvigné,35490,48.3766708439,-1.45244219408,-1
Chavagne,35310,48.0561574005,-1.78649242036,0
Chelun,35640,47.8550873481,-1.24349817887,0
Cherrueix,35120,48.5953506837,-1.7146028897,0
Chevaigné,35250,48.2251828699,-1.63670416498,-1
Cintré,35310,48.108708615,-1.88667263001,-1
Clayes,35590,48.1786926288,-1.8539725616,0
Coësmes,35134,47.8725233348,-1.41640449384,0
Coglès,35460,48.4546950908,-1.36403299793,0
Comblessac,35330,47.872461539,-2.08792248915,1
Combourg,35270,48.4083560805,-1.74519435019,-1
Combourtillé,35210,48.2659507718,-1.26462449893,-1
Cornillé,35500,48.0822592123,-1.31389594614,-1
Corps-Nuds,35150,47.9823871404,-1.57026704551,0
Couyère,35320,47.8939265628,-1.50149818667,0
Crevin,35320,47.9303708982,-1.65657334896,0
Crouais,35290,48.2095149128,-2.15053922323,0
Cuguen,35270,48.4408107773,-1.65625423904,0
Dinard,35800,48.6241805945,-2.0619828606,-1
Dingé,35440,48.3468879458,-1.71071061366,-1
Dol-de-Bretagne,35120,48.5364110141,-1.74135530934,0
Domagné,35113,48.0678122281,-1.40586957147,-1
Domagné,35113,48.0678122281,-1.40586957147,-1
Domalain,35680,47.9990883279,-1.23942096028,-1
Dominelais,35390,47.7633908593,-1.67305925291,0
Domloup,35410,48.0670688041,-1.54288380182,0
Dompierre-du-Chemin,35210,48.2671470329,-1.14643708815,0
Dourdain,35450,48.1930816063,-1.37940357602,-1
Drouges,35130,47.9018762772,-1.26101928892,0
Eancé,35640,47.8237855193,-1.25227628941,-1
Epiniac,35120,48.4994671999,-1.70334615041,1
Erbrée,35500,48.1094104255,-1.11698541654,0
Ercé-en-Lamée,35620,47.818356677,-1.58275557873,0
Ercé-près-Liffré,35340,48.2542003303,-1.51716704496,-1
Essé,35150,47.9478571796,-1.43042922929,-1
Étrelles,35370,48.0697223278,-1.21606173712,1
Feins,35440,48.328121746,-1.62597037804,0
Ferré,35420,48.4864153557,-1.29478720847,-1
Fleurigné,35133,48.3618873947,-1.11104186777,-1
Fontenelle,35560,48.4664744513,-1.51179376231,0
Forges-la-Forêt,35640,47.8618191863,-1.29350551765,0
Fougères,35300,48.3524697115,-1.19431177241,0
Fresnais,35111,48.5874275973,-1.83530541671,0
Gaël,35290,48.1184219135,-2.22847304876,0
Gahard,35490,48.2882041864,-1.52746285795,-1
Gennes-sur-Seiche,35370,47.9983537714,-1.13315830309,0
Gévezé,35850,48.2133254705,-1.79930703575,-1
Gosné,35140,48.2503523895,-1.45860853595,-1
Gouesnière,35350,48.6030701902,-1.88737306807,0
Goven,35580,48.0094372843,-1.83854162867,0
Grand-Fougeray,35390,47.7344338208,-1.72820099024,-1
Guerche-de-Bretagne,35130,47.9442619164,-1.24421600669,0
Guichen,35580,47.9653877316,-1.79026270939,-1
Guichen,35580,47.9653877316,-1.79026270939,-1
Guignen,35580,47.9235807621,-1.8619758657,-1
Guipel,35440,48.2923904516,-1.72349623823,0
Hédé-Bazouges,35630,48.3018808207,-1.77748405021,0
Hédé-Bazouges,35630,48.3018808207,-1.77748405021,0
Hermitage,35590,48.1221023417,-1.8166504183,0
Hirel,35120,48.5948348848,-1.80915236052,0
Hirel,35120,48.5948348848,-1.80915236052,0
Iffendic,35750,48.1137342706,-2.02411746064,-1
Iffs,35630,48.2937886247,-1.86720916772,0
Irodouër,35850,48.246152189,-1.95021443067,0
Janzé,35150,47.9428950804,-1.50038718382,-1
Javené,35133,48.3167949383,-1.2059813978,-1
Laignelet,35133,48.379896716,-1.152249408,0
Laillé,35890,47.9672360017,-1.71452676529,-1
Lalleu,35320,47.8562627684,-1.52230618592,1
Landavran,35450,48.1608061542,-1.28487259488,1
Landéan,35133,48.4131956969,-1.14760395074,1
Landujan,35360,48.2476416223,-2.00848370543,1
Langan,35850,48.2363756072,-1.84565830249,1
Langon,35660,47.733471612,-1.87194975237,0
Langouet,35630,48.2549305209,-1.80881548185,0
Lanhélin,35720,48.454615382,-1.83075963165,0
Lanrigan,35270,48.3912514208,-1.69125449269,1
Lassy,35580,47.9717256935,-1.86370504959,-1
Lécousse,35133,48.3600018318,-1.22059471096,0
Lieuron,35550,47.851789688,-1.92917231951,0
Liffré,35340,48.204097581,-1.51420907793,-1
Lillemer,35111,48.5707435004,-1.85549449087,-1
Livré-sur-Changeon,35450,48.2273048831,-1.34883997825,0
Lohéac,35550,47.8732108316,-1.888495597,1
Longaulnay,35190,48.3091791163,-1.94199814381,-1
Loroux,35133,48.3948985787,-1.0831112937,0
Lourmais,35270,48.4413517825,-1.73312494265,0
Loutehel,35330,47.9372074975,-2.08044398757,0
Louvigné-de-Bais,35680,48.0522095083,-1.33866165819,0
Louvigné-du-Désert,35420,48.4868885908,-1.12369660788,0
Luitré,35133,48.293087363,-1.12955612436,-1
Marcillé-Raoul,35560,48.3743980511,-1.6139420088,0
Marcillé-Robert,35240,47.9584716788,-1.35356162459,0
Marpiré,35220,48.1468901572,-1.35260722059,-1
Martigné-Ferchaud,35640,47.8281952315,-1.32808258577,0
Val d'Anast,35330,47.8971012974,-1.99867854689,0
Maxent,35380,47.9788328525,-2.01519596065,-1
Mecé,35450,48.2407410676,-1.28545546756,-1
Médréac,35360,48.2612561283,-2.06133339808,1
Meillac,35270,48.4207786657,-1.82223857468,1
Melesse,35520,48.2193069814,-1.68950220558,0
Mellé,35420,48.4848259494,-1.19126091075,-1
Mernel,35330,47.8982561483,-1.95140326249,0
Guipry-Messac,35480,47.8050001887,-1.79981410683,1
Guipry-Messac,35480,47.8050001887,-1.79981410683,1
Mézière,35520,48.2130666672,-1.75057215298,0
Mézières-sur-Couesnon,35140,48.2971797234,-1.43837213468,0
Miniac-Morvan,35540,48.5246933441,-1.89543357334,1
Miniac-Morvan,35540,48.5246933441,-1.89543357334,1
Miniac-sous-Bécherel,35190,48.2810885875,-1.92727123797,0
Minihic-sur-Rance,35870,48.5755697077,-2.01309736708,0
Mondevert,35370,48.0841466424,-1.09097545112,0
Montauban-de-Bretagne,35360,48.2028996948,-2.06476180878,0
Montautour,35210,48.2045052863,-1.12123859813,0
Mont-Dol,35120,48.5706528755,-1.75854747175,0
Monterfil,35160,48.059933472,-1.99008537755,0
Montfort-sur-Meu,35160,48.1261000349,-1.9630334162,1
Montgermont,35760,48.1538376773,-1.71729477816,1
Monthault,35420,48.5121983633,-1.17562696085,0
Portes du Coglais,35460,48.4485377499,-1.30298513536,0
Montreuil-des-Landes,35210,48.2507630076,-1.22879248978,0
Montreuil-le-Gast,35520,48.2442583442,-1.72080742537,0
Montreuil-sous-Pérouse,35500,48.1510951344,-1.24238323574,0
Montreuil-sur-Ille,35440,48.3053148028,-1.6686934187,0
Mordelles,35310,48.0857602983,-1.84210731238,1
Mouazé,35250,48.2185090762,-1.60820353926,-1
Moulins,35680,48.0087571587,-1.36287785518,0
Moussé,35130,47.9176957127,-1.27923276368,-1
Moutiers,35130,47.9759859892,-1.2051682133,-1
Muel,35290,48.119750069,-2.16170563295,0
Noë-Blanche,35470,47.795066917,-1.7451274838,0
Nouaye,35137,48.1662174034,-1.97457609624,-1
Nouvoitou,35410,48.0299058856,-1.55180159639,0
Noyal-sous-Bazouges,35560,48.4173130249,-1.62400476475,0
Noyal-Châtillon-sur-Seiche,35230,48.0524815273,-1.6633106381,0
Noyal-Châtillon-sur-Seiche,35230,48.0524815273,-1.6633106381,0
Noyal-sur-Vilaine,35530,48.0914044616,-1.50548866524,0
Orgères,35230,47.9853322097,-1.66640026267,0
Ossé,35410,48.0586375184,-1.45913837377,-1
Pacé,35740,48.152548244,-1.77716643787,-1
Paimpont,35380,48.030192406,-2.17342058709,0
Pancé,35320,47.8889653573,-1.64257071034,-1
Parcé,35210,48.2710203075,-1.19491182796,-1
Parigné,35133,48.4254993536,-1.19808031545,-1
Parthenay-de-Bretagne,35850,48.1884515911,-1.829797127,0
Pertre,35370,48.0341523357,-1.05602216053,0
Petit-Fougeray,35320,47.9280508952,-1.61613769556,-1
Pipriac,35550,47.8116756729,-1.93781141913,1
Piré-sur-Seiche,35150,48.0111877546,-1.42837195377,0
Pléchâtel,35470,47.8751941838,-1.73375846531,0
Pléchâtel,35470,47.8751941838,-1.73375846531,0
Pleine-Fougères,35610,48.5311376904,-1.57392395573,0
Plélan-le-Grand,35380,47.9968736139,-2.07990195207,0
Plerguer,35540,48.5284745342,-1.84558109365,0
Plesder,35720,48.4180951281,-1.93003326564,0
Pleugueneuc,35720,48.4045431671,-1.88606418202,0
Pleumeleuc,35137,48.1830495916,-1.8929319831,0
Pleurtuit,35730,48.5827256783,-2.05991444738,0
Pocé-les-Bois,35500,48.115220187,-1.25960973465,0
Poilley,35420,48.4663238804,-1.25699060086,-1
Poligné,35320,47.8990359513,-1.68518288272,-1
Princé,35210,48.2370987257,-1.10577928863,-1
Québriac,35190,48.3560951211,-1.81258742693,1
Quédillac,35290,48.2378252875,-2.14354106551,1
Rannée,35130,47.9006592126,-1.22652975633,0
Redon,35600,47.6609734327,-2.08008568692,0
Renac,35660,47.7276163658,-1.9661103542,1
Rennes,35000,48.1119791219,-1.68186449144,0
Rennes,35200,48.1119791219,-1.68186449144,0
Rennes,35700,48.1119791219,-1.68186449144,0
Retiers,35240,47.9060282888,-1.34373706233,-1
Rheu,35650,48.097397419,-1.78149989185,1
Rheu,35650,48.097397419,-1.78149989185,1
Richardais,35780,48.6095815819,-2.04362780576,0
Rimou,35560,48.3879829755,-1.52823061249,0
Romagné,35133,48.3445101485,-1.26180834878,-1
Romazy,35490,48.3796845502,-1.49290381835,-1
Romillé,35850,48.2223488257,-1.87904298142,-1
Roz-Landrieux,35120,48.5458114056,-1.81733391785,1
Roz-sur-Couesnon,35610,48.5961737576,-1.59343425986,0
Sains,35610,48.5560551633,-1.60318300159,0
Sainte-Anne-sur-Vilaine,35390,47.7338101776,-1.8052140064,0
Saint-Armel,35230,48.0133072658,-1.58086136058,0
Saint-Aubin-d'Aubigné,35250,48.2620229996,-1.60028441082,-1
Saint-Aubin-des-Landes,35500,48.1003176943,-1.29173658407,0
Saint-Aubin-du-Cormier,35140,48.2585499654,-1.42136462406,0
Saint-Aubin-du-Pavail,35410,48.0416999563,-1.45944428687,0
Saint-Benoît-des-Ondes,35114,48.613788991,-1.86036735113,0
Saint-Briac-sur-Mer,35800,48.6163388225,-2.12358766004,-1
Maen Roch,35460,48.4132416625,-1.3677414096,0
Saint-Brieuc-des-Iffs,35630,48.3034329234,-1.84362998531,0
Saint-Broladre,35120,48.5799892763,-1.6606819388,0
Saint-Christophe-des-Bois,35210,48.2263856432,-1.23572120052,0
Saint-Christophe-de-Valains,35140,48.3414704329,-1.45214167623,0
Sainte-Colombe,35134,47.8955543395,-1.45748423621,0
Saint-Coulomb,35350,48.677369423,-1.92087004371,0
Saint-Didier,35220,48.0932158644,-1.35806845203,0
Saint-Domineuc,35190,48.3604701508,-1.86929825665,0
Saint-Erblon,35230,48.019118287,-1.64173794803,0
Saint-Étienne-en-Coglès,35460,48.3914853938,-1.33052797198,0
Saint-Ganton,35550,47.769209131,-1.89133276373,0
Saint-Georges-de-Chesné,35140,48.2704626521,-1.30957375429,-1
Saint-Georges-de-Gréhaigne,35610,48.5792508588,-1.54914551771,0
Saint-Georges-de-Reintembault,35420,48.5129956863,-1.23490800183,0
Saint-Germain-du-Pinel,35370,48.0050253994,-1.17262707343,0
Saint-Germain-en-Coglès,35133,48.3974434735,-1.26442564597,0
Saint-Germain-sur-Ille,35250,48.2509838584,-1.65264903322,0
Saint-Gilles,35590,48.1520929859,-1.85374690386,1
Saint-Gondran,35630,48.2682672284,-1.8250126371,1
Saint-Gonlay,35750,48.1132469608,-2.07658788542,-1
Saint-Grégoire,35760,48.1588840471,-1.68571943452,0
Saint-Guinoux,35430,48.5793096828,-1.88805991274,0
Saint-Hilaire-des-Landes,35140,48.3383000653,-1.36660733195,0
Saint-Jacques-de-la-Lande,35136,48.0755625884,-1.72405381322,0
Saint-Jean-sur-Couesnon,35140,48.2768095716,-1.36810224872,0
Saint-Jean-sur-Vilaine,35220,48.1210316467,-1.34032525907,0
Saint-Jouan-des-Guérets,35430,48.6037491663,-1.96530816919,-1
Saint-Just,35550,47.7645343074,-1.96896648754,0
Saint-Léger-des-Prés,35270,48.388486199,-1.65745157773,0
Saint-Lunaire,35800,48.620460045,-2.09655988835,0
Saint-Malo,35400,48.6400443482,-1.98060627256,0
Saint-Malo,35400,48.6400443482,-1.98060627256,0
Saint-Malo,35400,48.6400443482,-1.98060627256,0
Saint-Malo,35400,48.6400443482,-1.98060627256,0
Saint-Malo,35400,48.6400443482,-1.98060627256,0
Saint-Malo-de-Phily,35480,47.8681860687,-1.80518886357,-1
Saint-Malon-sur-Mel,35750,48.0944048491,-2.11182383067,0
Saint-Marcan,35120,48.5849299477,-1.627947289,1
Saint-Marc-le-Blanc,35460,48.3752704313,-1.40505053569,-1
Saint-Marc-sur-Couesnon,35140,48.3067449884,-1.36642008631,0
Sainte-Marie,35600,47.6935116851,-2.01321068932,-1
Saint-Maugan,35750,48.1367408206,-2.10234592553,1
Saint-Médard-sur-Ille,35250,48.2728481526,-1.67038135479,0
Saint-Méen-le-Grand,35290,48.1925581351,-2.19497591455,0
Saint-Méloir-des-Ondes,35350,48.6387125438,-1.90517612803,0
Saint-M'Hervé,35500,48.1724748255,-1.11096874338,-1
Saint-M'Hervon,35360,48.2283386623,-2.06531705516,0
Saint-Onen-la-Chapelle,35290,48.1695046488,-2.1556915013,0
Saint-Ouen-la-Rouërie,35460,48.454941971,-1.43630013291,-1
Saint-Ouen-des-Alleux,35140,48.3270441393,-1.42763675483,1
Saint-Péran,35380,48.0566572293,-2.06502362263,1
Saint-Père,35430,48.5841780785,-1.9291577364,0
Saint-Pern,35190,48.2809544263,-1.98293675576,0
Saint-Pierre-de-Plesguen,35720,48.4550260435,-1.88873891943,0
Saint-Rémy-du-Plain,35560,48.3758019019,-1.56690944074,-1
Saint-Sauveur-des-Landes,35133,48.3469024339,-1.31411458673,0
Saint-Séglin,35330,47.8510645344,-2.02652054855,0
Saint-Senoux,35580,47.9097827425,-1.7902930218,0
Saint-Suliac,35430,48.569900609,-1.96692288512,1
Saint-Sulpice-la-Forêt,35250,48.21225732,-1.57663512362,0
Saint-Sulpice-des-Landes,35390,47.7769253675,-1.62552770861,0
Saint-Symphorien,35630,48.280614851,-1.80334544561,0
Saint-Thual,35190,48.3355023423,-1.93174889174,0
Saint-Thurial,35310,48.0335297683,-1.94037369583,0
Saint-Uniac,35360,48.1669783756,-2.03378556474,1
Saulnières,35320,47.9194668221,-1.57761100368,0
Sel-de-Bretagne,35320,47.8978195482,-1.60609578245,0
Selle-en-Coglès,35460,48.438498732,-1.33753495005,0
Selle-en-Luitré,35133,48.3210231542,-1.15116317986,-1
Selle-Guerchaise,35130,47.942684871,-1.16948623291,0
Sens-de-Bretagne,35490,48.3367315734,-1.55392717615,0
Servon-sur-Vilaine,35530,48.120843256,-1.45777238842,0
Sixt-sur-Aff,35550,47.7748715245,-2.04938893664,0
Sougéal,35610,48.5026972021,-1.51517240399,0
Taillis,35500,48.1846341773,-1.24010156402,0
Talensac,35160,48.0906335682,-1.92552544674,1
Teillay,35620,47.8077925322,-1.5223130707,-1
Theil-de-Bretagne,35240,47.917964054,-1.42174921295,0
Thorigné-Fouillard,35235,48.1566082899,-1.58409867633,-1
Thourie,35134,47.8486763783,-1.45762680863,-1
Tiercent,35460,48.3496552529,-1.42320230494,0
Tinténiac,35190,48.3231993668,-1.83043308458,1
Torcé,35370,48.06102043,-1.27189716204,-1
Trans-la-Forêt,35610,48.4878512268,-1.60369226136,0
Treffendel,35380,48.0313953352,-2.00818373637,0
Tremblay,35460,48.4172708877,-1.45787643145,-1
Trémeheuc,35270,48.4389203583,-1.69745222978,0
Tresbœuf,35320,47.8809229293,-1.55314201505,0
Tressé,35720,48.48091901,-1.87572379132,-1
Trévérien,35190,48.3708768368,-1.92035072104,0
Trimer,35190,48.3440055823,-1.89692594025,-1
Val-d'Izé,35450,48.1899182799,-1.30478438424,-1
Vendel,35140,48.2924693475,-1.30669420959,0
Vergéal,35680,48.0357832819,-1.25557177588,0
Verger,35160,48.0658260742,-1.93692739781,0
Vern-sur-Seiche,35770,48.0525245014,-1.60521106164,0
Vezin-le-Coquet,35132,48.1171829255,-1.74956473355,0
Vieux-Viel,35610,48.5010768031,-1.55308339453,0
Vieux-Vy-sur-Couesnon,35490,48.3340738846,-1.49930744372,0
Vignoc,35630,48.257222573,-1.76336508866,0
Villamée,35420,48.4562439704,-1.21840173852,0
Ville-ès-Nonais,35430,48.5488601096,-1.95172640786,1
Visseiche,35130,47.959768941,-1.29877248787,0
Vitré,35500,48.1140815063,-1.19370720718,-1
Vivier-sur-Mer,35960,48.597890871,-1.77994172139,-1
Tronchet,35540,48.4926615398,-1.84121493446,0
Pont-Péan,35131,48.0111348801,-1.69601676125,1
Aigurande,36140,46.455684191,1.83976972145,0
Aize,36150,47.1078990064,1.70661723859,0
Ambrault,36120,46.7837338524,1.94971417939,0
Anjouin,36210,47.2008943989,1.80745396051,0
Ardentes,36120,46.7359618133,1.82403149268,0
Argenton-sur-Creuse,36200,46.5787862593,1.4926283101,0
Argy,36500,46.9410833796,1.46153298844,-1
Arpheuilles,36700,46.8997863068,1.27397966099,1
Arthon,36330,46.6931304896,1.71130740486,0
Azay-le-Ferron,36290,46.8459784921,1.08124698726,0
Bagneux,36210,47.1677532735,1.75606280452,1
Baraize,36270,46.480854966,1.57028016137,0
Baudres,36110,47.0521492475,1.57305496545,0
Bazaiges,36270,46.4844280424,1.5276226501,0
Beaulieu,36310,46.3854812968,1.29760988524,1
Bélâbre,36370,46.5555750256,1.16199318259,0
Berthenoux,36400,46.6972820615,2.05729628607,0
Blanc,36300,46.6346200347,1.10013221164,1
Bommiers,36120,46.7799451256,2.00352346772,-1
Bonneuil,36310,46.3833216056,1.24155343607,1
Bordes,36100,46.9845708216,1.9639586533,0
Bouesse,36200,46.6263374879,1.68778572639,0
Bouges-le-Château,36110,47.0315026435,1.66537369681,0
Bretagne,36110,46.999120025,1.69787130226,0
Briantes,36400,46.5505241827,2.02422131668,0
Brion,36110,46.9498101823,1.72891694176,0
Brives,36100,46.8571427122,1.92583011127,0
Buxerette,36140,46.4956309959,1.79829728284,0
Buxeuil,36150,47.1269218412,1.69487135534,-1
Buxières-d'Aillac,36230,46.6387685849,1.75300924427,1
Buzançais,36500,46.8875380464,1.41254913131,0
Ceaulmont,36200,46.5302709049,1.55681464943,1
Celon,36200,46.5315916798,1.51221513652,0
Chabris,36210,47.2519122488,1.66198740226,0
Chaillac,36310,46.4260014616,1.2915620907,1
Chalais,36370,46.5430861576,1.22189914233,0
Champenoise,36100,46.9393942859,1.79291889355,0
Champillet,36160,46.5468094689,2.10739016471,0
Chapelle-Orthemale,36500,46.8327873497,1.45197774217,0
Chapelle-Saint-Laurian,36150,47.0547841685,1.78297349808,1
Chasseneuil,36800,46.6570647712,1.49349614849,-1
Chassignolles,36400,46.5288369456,1.93596735168,1
Châteauroux,36000,46.8029617828,1.69399812001,0
Châtillon-sur-Indre,36700,46.9917064296,1.17509631629,0
Châtre,36400,46.5738617061,1.99112468906,0
Châtre-Langlin,36170,46.4097629737,1.38754317805,0
Chavin,36200,46.5625110461,1.61164678911,0
Chazelet,36170,46.5082146993,1.43370852289,0
Chezelles,36500,46.8939222483,1.56256220067,1
Chitray,36800,46.6594985934,1.35961781194,-1
Chouday,36100,46.9211133197,2.05340256706,-1
Ciron,36300,46.6323391701,1.26102864126,0
Ciron,36300,46.6323391701,1.26102864126,0
Cléré-du-Bois,36700,46.9425971085,1.10231213946,0
Clion,36700,46.9379936712,1.22161991718,0
Cluis,36340,46.5352767635,1.74340331959,0
Coings,36130,46.8840276605,1.72143917623,0
Concremiers,36300,46.5939953457,1.01591887364,-1
Condé,36100,46.8854658977,1.98706426644,-1
Crevant,36140,46.4692924616,1.93707320558,0
Crozon-sur-Vauvre,36140,46.481288114,1.88194807348,0
Cuzion,36190,46.4715144043,1.61693641258,0
Déols,36130,46.8403192166,1.70244266478,1
Diors,36130,46.8294887211,1.81115700532,0
Diou,36260,47.0454733452,2.00611539537,0
Douadic,36300,46.7039740517,1.1179251996,-1
Dunet,36310,46.4695171037,1.28603119899,0
Dun-le-Poëlier,36210,47.2189643606,1.7473439973,0
Écueillé,36240,47.0772111869,1.35366792893,-1
Éguzon-Chantôme,36270,46.4342273236,1.56931280113,0
Éguzon-Chantôme,36270,46.4342273236,1.56931280113,0
Étrechet,36120,46.7926466693,1.77773981101,0
Faverolles-en-Berry,36360,47.1720331258,1.38572161152,-1
Feusines,36160,46.5123371526,2.10013659358,0
Fléré-la-Rivière,36700,46.9965732721,1.09318209404,0
Fontenay,36150,47.0542552682,1.74236009323,-1
Fontgombault,36220,46.6744006653,0.971856321083,0
Fontguenand,36600,47.2019729432,1.53449343992,0
Fougerolles,36230,46.568597267,1.86981174393,1
Francillon,36110,46.9464450461,1.55776812764,0
Frédille,36180,47.001803975,1.47736111614,0
Gargilesse-Dampierre,36190,46.5053300669,1.62060670843,0
Gehée,36240,47.0384812055,1.49376819488,0
Giroux,36150,47.0650697963,1.90667075271,0
Gournay,36230,46.5963808086,1.73496195112,-1
Guilly,36150,47.0854429758,1.73470769593,-1
Heugnes,36180,47.0279062029,1.38544122322,0
Ingrandes,36300,46.5931498881,0.963558213736,0
Issoudun,36100,46.9489390293,2.00053790133,0
Jeu-les-Bois,36120,46.6818941747,1.79462790894,0
Jeu-Maloches,36240,47.0475431378,1.44169166133,0
Lacs,36400,46.5913517222,2.03649976093,0
Langé,36600,47.0739529202,1.50748224415,-1
Levroux,36110,46.9727032392,1.63027138239,0
Levroux,36110,46.9727032392,1.63027138239,0
Lignac,36370,46.4761367692,1.20092870282,1
Lignerolles,36160,46.50077688,2.16356266069,1
Lingé,36220,46.7553232246,1.11330278718,-1
Liniez,36150,47.0142256884,1.75629782161,-1
Lizeray,36100,46.9850879886,1.9034021028,-1
Lourdoueix-Saint-Michel,36140,46.4167963752,1.7255656955,0
Lourouer-Saint-Laurent,36400,46.6194091093,2.01790100072,0
Luant,36350,46.7276279837,1.56239391822,0
Luçay-le-Libre,36150,47.0943523888,1.91685079999,0
Luçay-le-Mâle,36360,47.1147802667,1.42699842882,0
Lurais,36220,46.6878513491,0.937216531821,0
Lureuil,36220,46.7464715422,1.03810161496,-1
Luzeret,36800,46.5476228385,1.38528688826,0
Lye,36600,47.2209145383,1.47358421341,-1
Lys-Saint-Georges,36230,46.6459003254,1.81677559242,0
Magny,36400,46.5566903776,1.95895779843,-1
Maillet,36340,46.5804941943,1.67770625299,0
Malicornay,36340,46.5692681843,1.64580646533,-1
Mâron,36120,46.8006352308,1.85819593148,0
Martizay,36220,46.7999203381,1.03953209001,-1
Mauvières,36370,46.5783021107,1.10698917227,0
Menetou-sur-Nahon,36210,47.2239556606,1.63663736153,0
Ménétréols-sous-Vatan,36150,47.0086528841,1.83457489496,1
Menoux,36200,46.5579151463,1.57409340054,0
Méobecq,36500,46.741999261,1.41358055071,0
Mérigny,36220,46.6307715976,0.932899384485,-1
Mers-sur-Indre,36230,46.6693679113,1.87334410692,0
Meunet-Planches,36100,46.84026848,1.97384087757,0
Meunet-sur-Vatan,36150,47.0914736081,1.8594546964,1
Mézières-en-Brenne,36290,46.8120642094,1.25669191407,0
Migné,36800,46.7122971226,1.30178557971,-1
Migny,36260,47.0162486536,2.05279742123,-1
Montchevrier,36140,46.4789542772,1.75403274632,0
